url_path,tag,cover_image,location,property_name,developer_logo,title,description,m2,Beds,Baths,payment_plan,price
https://www.nawy.com/compound/79-marseilia-beach-4/property/117612-villa-for-sale-in-marseilia-beach-4-with-8-bedrooms-in-north-coast-sahel-by-marseilia-real-estate-investment-s.a.e,Resale,https://prod-images.cooingestate.com/processed/inventory/unlockedProperties/117612/8d91486d-54f5-4f3f-afcf-ddd00bf23fe0/high.webp,North Coast-Sahel,"Villa, Marseilia Beach 4",https://prod-images.cooingestate.com/processed/developer/logo_image/29/medium.webp,Villa for sale in Marseilia Beach 4 - with 8 bedrooms in North Coast-Sahel  by Marseilia Real Estate Investment S.A.E.,Villa for sale in Marseilia Beach 4 - with 8 bedrooms in North Coast-Sahel  by Marseilia Real Estate Investment S.A.E.,2000,8,8,,"150,000,000 EGP"
https://www.nawy.com/compound/1658-hills-beit-al-bahr/property/117605-villa-standard-villa-5-bedrooms-for-sale-in-hills-beit-al-bahr-by-beit-al-bahr,,https://prod-images.cooingestate.com/processed/inventory/brochure_images//hillsbeitalbahr/Screenshot%202026-03-04%20154333/high.webp,Sidi Heneish,"Villa, Hills-Beit Al Bahr",https://prod-images.cooingestate.com/processed/developer/logo_image/452/medium.webp,Villa for sale in Hills-Beit Al Bahr - with 5 bedrooms in Sidi Heneish by Beit Al Bahr.,Villa for sale in Hills-Beit Al Bahr - with 5 bedrooms in Sidi Heneish by Beit Al Bahr.,385,5,6,"3,560,625 EGP quarterly / 7 Years","110,775,000 EGP"
https://www.nawy.com/compound/1364-noi/property/117587-villa-for-sale-in-noi-with-2-bedrooms,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Urbnlanes%20Development/noi/villa%202/high.webp,6th settlement,"Villa, Noi",https://prod-images.cooingestate.com/processed/developer/logo_image/204/medium.webp,Villa for sale in Noi - with 2 bedrooms in 6th settlement by Urbnlanes Development.,Villa for sale in Noi - with 2 bedrooms in 6th settlement by Urbnlanes Development.,191,2,4,"260,978 EGP monthly / 8 Years","25,053,857 EGP"
https://www.nawy.com/compound/1122-elora/property/107677-villa-for-sale-in-elora,Resale,https://prod-images.cooingestate.com/processed/property_image/image/598568/high.webp,New Zayed,"Villa, Elora",https://prod-images.cooingestate.com/processed/developer/logo_image/68/medium.webp,Villa for sale in Elora - with 3 bedrooms in New Zayed by Arabia Holding.,Villa for sale in Elora - with 3 bedrooms in New Zayed by Arabia Holding.,262,3,4,"113,770 EGP monthly / 11 Years","30,178,322 EGP"
https://www.nawy.com/compound/124-bay-west/property/98018-villa-for-sale-in-bay-west,Resale,https://prod-images.cooingestate.com/processed/property_image/image/525028/high.webp,Somabay,"Villa, Bay West",https://prod-images.cooingestate.com/processed/developer/logo_image/12/medium.webp,Villa for sale in Bay West - with 3 bedrooms in Somabay by Somabay.,Villa for sale in Bay West - with 3 bedrooms in Somabay by Somabay.,158,3,2,"142,250 EGP monthly / 5 Years","16,000,000 EGP"
https://www.nawy.com/compound/1319-furl/property/75832-Villa-for-sale-in-Furl-with-1-bedrooms-in-Ras%20El%20Hekma-by-Inertia%20Egypt,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Inertia%20Egypt/furl/JDJsFfzQO0UBL1mmDdkEy9p25XNS3M2/high.webp,Ras El Hekma,"Villa, Furl",https://prod-images.cooingestate.com/processed/developer/logo_image/13/medium.webp,Villa for sale in Furl - with 3 bedrooms in Ras El Hekma by Inertia Egypt.,Villa for sale in Furl - with 3 bedrooms in Ras El Hekma by Inertia Egypt.,159,3,4,,"17,039,000 EGP"
https://www.nawy.com/compound/1495-hyde-park-central/property/79362-Villa-for-sale-in-Hyde%20Park%20Central-with-1-bedrooms-in-6th%20settlement-by-Hyde%20Park,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Hyde%20Park/hydeparkcentral/villa%204/high.webp,6th settlement,"Villa, Hyde Park Central",https://prod-images.cooingestate.com/processed/developer/logo_image/15/medium.webp,Villa for sale in Hyde Park Central - with 4 bedrooms in 6th settlement by Hyde Park.,Villa for sale in Hyde Park Central - with 4 bedrooms in 6th settlement by Hyde Park.,265,4,5,,"46,250,000 EGP"
https://www.nawy.com/compound/1866-elm-tree-sarai/property/108597-Villa-for-sale-in-ELM%20Tree%20-%20Sarai-with-1-bedrooms-in-New%20Cairo-by-Madinet%20Masr,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Madinet%20Masr/elmtreesarai/rai%20standalone%20villa/high.webp,New Cairo,"Villa, ELM Tree - Sarai",https://prod-images.cooingestate.com/processed/developer/logo_image/54/medium.webp,Villa for sale in ELM Tree - Sarai - with 4 bedrooms in New Cairo by Madinet Masr.,Villa for sale in ELM Tree - Sarai - with 4 bedrooms in New Cairo by Madinet Masr.,198,4,4,,"27,873,495 EGP"
https://www.nawy.com/compound/1774-reedy-city/property/114535-villa-separate-villa-for-sale-in-reedy-city-by-reedy-group,Launch,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Reedy%20Group/reedycity/Screenshot%202026-02-05%20123703/high.webp,New Cairo,"Villa, Reedy City",https://prod-images.cooingestate.com/processed/developer/logo_image/104/medium.webp,Villa for sale in Reedy City - with 5 bedrooms in New Cairo by Reedy Group.,Villa for sale in Reedy City - with 5 bedrooms in New Cairo by Reedy Group.,428,5,6,"711,875 EGP quarterly / 10 Years","33,500,000 EGP"
https://www.nawy.com/compound/1647-waterfall-village/property/72196-Villa-for-sale-in-Waterfall%20Village-with-1-bedrooms-in-Ras%20El%20Hekma-by-People%20&%20Places,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/People%20Places/waterfallvillage/default1/high.webp,Ras El Hekma,"Villa, Waterfall Village",https://prod-images.cooingestate.com/processed/developer/logo_image/225/medium.webp,Villa for sale in Waterfall Village - with 4 bedrooms in Ras El Hekma by People & Places.,Villa for sale in Waterfall Village - with 4 bedrooms in Ras El Hekma by People & Places.,296,4,5,"1,374,694 EGP quarterly / 8 Years","48,878,000 EGP"
